id,SalePrice
1823,12833.490267822526
1824,139739.17335512862
1825,138841.2025747234
1827,103236.50273874449
1828,140663.43500381615
1829,152069.95370636415
1830,165316.2445453615
1831,193632.84361899435
1832,108427.81885788008
1833,161877.28897230374
1834,131988.42405604012
1835,112504.02124502091
1836,130361.03948820871
1837,90717.2525436338
1838,121853.549308385
1839,87068.87090788153
1840,153073.29397500958
1841,144455.09313845076
1842,83460.36250431638
1843,118278.94199623005
1845,138017.66966770682
1846,153361.64198116167
1847,154885.3268103248
1848,-1991.0406536062874
1849,122659.26959725306
1850,122531.99223409407
1851,153483.53060640558
1852,126043.46230062936
1853,120097.29017059598
1854,190864.63438477856
1855,155731.733011964
1856,246822.72445862344
1857,138165.78216560814
1858,129269.01042025676
1859,117889.02165745269
1860,154925.3269736888
1861,116836.4375264952
1867,238991.49238915928
1869,229749.67672087974
1870,249459.38117001718
1871,245633.33356151334
1872,180027.85668083
1873,236549.3047481412
1874,144857.84429631173
1875,214667.36427367106
1876,211918.3973448577
1877,225603.4491613959
1878,215652.1123538385
1879,110861.66267531575
1880,148002.18803073047
1881,245611.4584856867
1883,201203.10321568535
1884,215975.3073863194
1885,259509.81257147994
1888,285949.4596180364
1889,174934.6412876048
1890,111393.4556745817
1891,141256.50168812764
1892,71474.9718975065
1893,138119.7021225947
1894,97718.6512857182
1896,122054.80891105416
1897,116388.54776305845
1898,125679.00510306517
1899,148551.92637044564
1900,157078.1789088433
1901,170581.9844616435
1902,149811.46728333365
1903,224360.16093630507
1904,133026.99436109257
1905,191581.8889708058
1906,162968.49141959753
1907,199030.52838996868
1908,132285.30591527815
1909,155658.61215328705
1910,139238.29061070993
1912,291904.58222552715
1913,160692.46526770038
1914,51907.48700716254
1915,257590.42135276506
1917,266997.71853355225
1918,152497.5220881824
1919,196616.31651663943
1920,182078.40878907312
1923,233536.28851983394
1925,234572.42051077005
1926,335469.5572500911
1927,125217.25365746021
1928,164098.53955066367
1929,112333.6822605019
1930,138613.02041291213
1931,140186.48501213826
1932,139786.07833934366
1933,148416.16380149825
1934,192503.97994194657
1935,185526.00880327856
1936,193050.6863362292
1937,194525.98743367766
1938,178141.55771206913
1939,248782.16346472513
1940,200189.15914924408
1941,187885.62774780474
1943,211030.1229429216
1944,282235.74388476636
1945,326157.41795629554
1946,165588.97308776516
1947,275506.4188963069
1948,181445.70890836848
1949,257396.98862788884
1950,211501.0030080761
1953,185105.03131539666
1954,221730.34440469753
1955,136355.62908313505
1956,314016.0704678955
1957,180469.67035878857
1959,138438.1174903562
1960,93656.86833398405
1961,111948.74457076576
1962,110245.36497253075
1965,137629.56313324592
1966,155930.05456841842
1967,269566.0871473731
1969,328033.21327498264
1970,346941.3939389769
1971,384537.19592116226
1972,331964.9811902662
1973,268590.40582074283
1974,295584.9673707414
1982,228968.7473055137
1983,210836.46439310757
1984,188611.29727155727
1985,241132.35437678418
1988,187878.10009617207
1989,214479.73279256013
1990,226012.79121618613
1991,222392.81052123767
1993,192091.22285184928
1994,249271.70434935216
1995,205161.59569992812
1997,282494.2486538148
1999,271117.7309921648
2000,291735.6822381293
2001,258916.5953980995
2002,252222.67259810667
2003,261488.50287825952
2005,232802.0430099297
2006,220058.40469032142
2008,222268.85541686986
2009,199146.07641665416
2010,215741.86179250304
2011,151852.5094223424
2012,186101.11887430225
2014,195353.0876211644
2015,205107.85213393846
2016,198711.08023146226
2017,214699.9779049874
2018,109928.68089195446
2019,132725.99686638743
2020,82428.23776768788
2021,94007.74593176751
2022,194836.13441418426
2023,132800.42520418705
2024,269856.05170363805
2026,186958.85375257523
2027,155430.53719954507
2028,171875.78394287627
2029,167386.32682387938
2030,263286.29966173845
2032,242886.28173899103
2033,256378.86611510662
2034,174555.32324353897
2035,231349.82282238372
2036,218585.98845348076
2037,221917.84288272925
2038,300789.5427134527
2041,277336.9316509209
2042,218470.39137938444
2043,179386.09191177704
2044,196572.83999241132
2045,213488.76669904764
2046,136487.9651935018
2047,135956.54681060428
2048,135279.46912747703
2049,124461.42224695801
2050,186457.2463892951
2051,116238.54793440516
2052,135096.90860741388
2053,146662.18804811768
2054,71791.74815031944
2055,156697.3561240224
2056,146300.17531317554
2057,103436.6329322235
2059,134302.86782246956
2060,201676.6804857856
2062,118870.86757755384
2064,126937.70171816566
2065,122002.71116192348
2066,181139.43937010353
2067,123847.9665963169
2068,134073.4539525936
2069,75936.01411960507
2070,100832.4192872505
2071,72338.47882457089
2072,145686.217543824
2073,137621.28648002737
2074,185164.86968779832
2076,124606.37409640534
2077,130018.11143861257
2078,111470.96373223083
2079,145319.34059113858
2080,130998.34579781129
2081,120225.2016764261
2083,141725.52401833225
2084,102016.53396364127
2085,109535.8932336272
2086,155222.58826409385
2087,133460.5682849692
2088,112059.8999412189
2089,69095.3297505076
2090,125710.12655394373
2091,72356.2446469093
2092,152910.31327979255
2093,139280.01155271812
2094,137167.24299603875
2095,137444.08661730506
2096,84697.61035543855
2097,80318.24291443301
2098,143234.53627101437
2099,16623.019375524607
2100,43048.94261087478
2101,108180.89477604057
2102,153021.4881962709
2103,95091.2189533374
2104,144120.10945964663
2105,121458.2175830236
2106,26717.469049002168
2107,214039.1876999637
2109,102875.05230148172
2110,128548.0061904547
2111,182069.72930291214
2112,134079.72536950337
2113,118377.75023883942
2114,125372.54300344444
2115,163242.10254576255
2116,121478.43933940178
2117,150811.1868409234
2118,139409.45615306345
2119,113309.27512743825
2120,118279.86953467701
2122,91383.755204504
2123,108853.08762511832
2124,190169.71610384376
2125,133988.6034271639
2126,147067.52938066574
2127,160134.40443298977
2128,141680.98395505582
2129,123192.30377920682
2130,133683.81443167187
2131,172605.6516798829
2132,133700.0611731225
2133,139523.19797485822
2134,135722.48862205527
2135,116536.11834431638
2137,110427.9947952287
2138,135402.91436782165
2140,141482.66671164206
2141,157387.12084635638
2142,111265.43471548718
2143,135715.10603518237
2144,100037.59121136961
2145,140482.6690547733
2146,191755.7750839669
2147,145983.02854500117
2148,161815.11618401448
2149,130758.95228033199
2150,235861.38039098785
2151,141863.40503806982
2153,197104.64814509673
2154,98554.2535636042
2155,150330.65945126594
2158,238460.29218036344
2159,226384.33920297713
2160,191848.98233907006
2161,253456.07353324618
2164,243938.42369309312
2165,211580.41559879982
2166,153165.5251463215
2167,221823.21789813146
2168,200962.12884386873
2169,202321.93311476486
2170,224698.96186489926
2171,153672.63224905066
2172,130055.53264727944
2173,195641.8492021669
2176,285346.3376242955
2177,241982.04193989525
2178,234427.95231590362
2179,151496.0453862577
2180,250094.10664479889
2181,201356.74510117096
2182,225069.91507460002
2183,196773.8111661655
2184,133943.26045737334
2186,168556.51929497079
2187,162898.026681458
2188,167986.3568231213
2190,61727.817293653505
2192,49335.599132298266
2193,103522.21034001524
2194,96194.79913363757
2195,91851.98338389874
2196,78209.46593287785
2197,101709.38147824688
2198,185698.7970420752
2199,199480.83554540027
2200,157875.95350320765
2201,145175.27791122522
2202,215317.19142461044
2203,122740.53284024133
2204,154114.38463454472
2205,109833.3002555914
2206,154500.74070201733
2207,208292.66384769545
2208,258605.43212129886
2209,201182.16308655345
2210,135062.17801291065
2211,141293.25453469402
2212,124811.1549351028
2213,86476.7427083028
2214,138241.22001888987
2215,100218.55726510717
2216,146202.27857751714
2219,78930.32623039663
2220,51626.600104356774
2221,257798.263802264
2222,243208.08770034963
2224,238060.4184949993
2225,131544.76311279775
2226,191071.48231946153
2227,218891.08728496183
2228,267622.76851070987
2229,246988.14160295005
2230,148883.64977715968
2231,211151.76653113996
2232,202231.24310968362
2234,252875.54489713616
2235,219087.0356654412
2236,265378.82206929347
2238,246185.31717936683
2239,124581.51934060513
2241,135322.63434964733
2242,113632.19433872204
2243,112827.6563709859
2244,90195.7012443809
2245,90171.88453291019
2246,142486.42480042914
2247,125282.9589942469
2248,128559.7937778713
2249,116722.1868749723
2250,130362.9326003237
2252,198421.8138427292
2253,167116.0437179408
2254,189168.2251433013
2255,216730.98793230066
2256,194666.28948491998
2257,207314.87670605187
2259,192095.15248730034
2260,170878.0437274715
2261,204065.935093513
2262,218088.53469679062
2263,318575.550520567
2266,262083.98247755296
2269,173705.35738538997
2271,239290.37714656047
2273,176598.24327479093
2275,183050.1049046535
2276,190282.96143188234
2277,205011.27817999548
2278,171084.51961213886
2279,101707.76476488193
2280,100895.97423755331
2281,168234.61847211537
2283,111983.44883449841
2285,155506.94499904988
2287,307738.05912678805
2288,254093.10799642513
2289,319779.35555801005
2290,351068.58240258484
2293,364168.85879817605
2296,257498.33041820978
2297,292323.4511882488
2298,283883.05726092146
2300,301569.5019520663
2301,275343.6075001913
2302,250973.73695429577
2303,255613.94348755386
2304,247309.4960884957
2305,191870.83235987695
2306,193611.68389968178
2307,197383.52363593178
2308,225517.3675819193
2310,210160.3831790667
2312,190581.10572397453
2313,182996.06459685834
2314,194312.30351825012
2315,185415.42138704495
2316,212288.67258556932
2317,198690.0923607936
2318,177285.17306618742
2319,198620.50741363433
2320,196291.02011201624
2321,262219.1695017009
2322,208813.1828587288
2323,200024.82430732856
2324,208482.632197676
2325,213594.88287494285
2326,192942.01003833045
2327,216164.11059489287
2328,231322.51880094619
2329,205982.09171587438
2330,200425.4402891358
2333,312269.026190375
2334,252593.2433802092
2335,272792.54116421216
2337,195417.28955731937
2339,239688.8085065321
2341,215111.05777918687
2342,251836.4765695969
2343,234932.63577587833
2344,240926.9417406032
2345,246521.83412470203
2346,213326.0757947755
2347,193400.56302981963
2348,244683.7450348381
2349,176387.20721963397
2350,277916.980147233
2351,242022.59104651143
2352,259557.87063651788
2354,135442.1115172212
2355,152203.06118178926
2356,156461.87910231226
2357,208102.17462951667
2358,199835.81780712167
2359,138292.351044775
2360,123716.4903259715
2361,144250.30341752176
2362,279770.7633115151
2363,150297.2991751018
2364,197372.31872111396
2365,233519.62785238167
2366,200002.24788613315
2368,204159.26871512225
2369,213094.26633835817
2371,148526.03353771055
2372,190032.8657728047
2373,287472.907614517
2374,300159.83127374016
2375,241504.67173729232
2376,291398.6975961488
2377,326728.3601426566
2378,161549.9313062597
2380,156436.90713993902
2381,183231.37478136923
2382,243262.03290553647
2385,182461.32128899195
2386,139510.33837523055
2387,128271.30831960333
2388,115241.71413654136
2389,132571.71058827615
2390,155003.2169667147
2391,129151.45546659664
2392,100163.78643700061
2393,188832.8690822334
2394,136970.0327850685
2396,153835.4355995867
2397,228165.33840004844
2398,132811.5406306989
2399,26319.355283610646
2400,30054.883521180607
2401,118397.72950702277
2402,149269.32284708484
2403,139705.72081149812
2406,156127.40697209165
2407,123690.94754962204
2408,150751.9856231101
2410,190964.81914638495
2411,117990.4919355351
2412,153598.90771656274
2413,119899.22927619005
2414,137684.5792165089
2415,124757.44117740286
2416,142270.56673489907
2417,129232.1537209258
2418,122816.90006058011
2419,103027.36111385422
2420,117180.34958242206
2421,127849.03474575956
2422,107835.15221067658
2423,105980.4086114529
2424,159580.75055138208
2426,156500.5611219171
2427,109973.55433815508
2429,106229.74013467738
2431,104264.02951434464
2432,134003.13311813958
2433,142757.79685889115
2434,132848.1749448839
2435,151019.57341666962
2436,98990.48376123025
2437,102190.50617390475
2438,108399.12574653886
2439,115082.92779341945
2440,135058.56596908695
2441,108615.80211761454
2442,103005.32489031716
2444,134067.1406192938
2445,64917.86595397839
2446,120093.80317405169
2447,213142.18917026045
2448,146153.4238490637
2449,112787.08786378894
2450,170110.6792751255
2451,118582.62794780196
2452,222305.88569848076
2453,82160.50688507617
2454,126507.94589498406
2455,149147.1860334475
2456,136496.28909441247
2457,125347.21687978227
2458,126953.99485399551
2459,99120.92666935502
2460,155968.0427919631
2461,118135.16999430908
2462,129481.33020180138
2463,137064.75179880508
2464,181572.76106622955
2465,143512.01931764558
2466,101787.38380793296
2467,170893.8394995588
2468,87847.06984626374
2469,89303.370237306
2471,230406.48076534178
2472,183697.50056550023
2473,96909.95263818162
2475,253091.4916163399
2476,98120.25907863863
2477,91974.29271311848
2478,167790.65220623044
2479,99407.19604443922
2480,131152.82116304268
2481,112204.91337840445
2482,118548.42347335652
2483,95564.17935716268
2485,123911.38719974156
2486,143532.64383445773
2488,188950.15782691026
2489,165269.29453438125
2491,84418.83814066555
2492,194153.7388306209
2493,150057.52106198343
2494,161027.69650920527
2495,90079.1471439721
2496,234629.09336995566
2497,163730.85378189967
2498,99536.68933704495
2499,70276.01621010317
2500,111279.33697178192
2501,131302.6073047798
2502,147216.7965183917
2503,80047.8477812953
2504,177175.46737831668
2505,238680.47309556627
2507,284463.05940899416
2509,227819.0035483574
2510,235338.71765217884
2511,201880.6284252226
2512,216046.04191827402
2513,238718.66952920984
2515,139894.45058804518
2516,184231.53683821368
2517,140789.31183496537
2518,151149.50736764958
2519,226602.36327149277
2520,228326.66347380145
2521,205003.5969675295
2522,239998.71000622027
2523,116979.23975393036
2524,129756.3051727342
2525,137151.93516233214
2526,122467.1297945194
2527,106370.82662576973
2528,114170.14277890953
2530,112384.25988723454
2531,260350.26161360578
2532,237776.4216800558
2535,285430.1605266351
2536,251441.0675612525
2537,256936.02688708645
2538,196283.71842846693
2539,212289.758425717
2540,180821.45930673694
2541,203391.89492124133
2542,157359.53435756313
2543,124694.87947239727
2545,145338.03367182496
2547,162753.78223921964
2548,162631.54066064418
2549,164749.70633616764
2551,141007.49022210832
2552,124762.44090816099
2553,53434.76252189512
2554,85760.14281033317
2555,130206.045018001
2556,80030.39526847063
2557,100511.92540129973
2558,157647.85131525667
2559,113817.55940127489
2560,168920.81998019712
2561,161448.3329096979
2562,138493.37482247502
2563,143738.08724392275
2564,205092.78207708802
2566,119393.33652449539
2567,105112.49878834607
2568,182471.65556616941
2569,204883.52924386458
2570,134869.86429256317
2571,155259.7555415111
2572,194993.19622348226
2574,278712.53744487045
2575,138611.5477043863
2576,128787.7630826924
2578,91925.19986164127
2579,24209.20874434559
2580,99212.03801502101
2581,117222.95387744415
2582,134098.97599070938
2583,264201.71129071363
2584,188961.05479356856
2585,186010.9733973504
2586,243347.6523266649
2587,226647.8694648177
2588,142503.0365140019
2589,166312.70373399812
2592,223667.3434972379
2594,202028.39275807678
2597,189269.4814476259
2598,271948.2291819961
2602,55486.595528326005
2603,70547.32779734186
2604,53916.06321296341
2605,55129.80679168343
2606,148691.43348512705
2607,232064.52274939255
2608,217153.99775565113
2609,174611.05975398747
2610,103798.44153826684
2612,165133.18367004162
2613,138556.14793223236
2614,119128.84206974506
2616,175870.89959566866
2617,187625.07088960486
2620,203223.90422141214
2621,188793.43614445196
2622,200033.5164052673
2623,239425.10420957615
2624,289979.95575536566
2625,266138.702575358
2627,187979.4420798208
2628,375388.14931065857
2630,319747.24368644913
2634,343397.9987738802
2635,171515.27851630363
2636,211903.37002235616
2637,192983.1443062605
2638,264247.79632065084
2639,209349.78122663207
2640,170116.57143544208
2641,84278.1656576728
2644,125847.78896215057
2645,109197.90793675196
2648,158420.97605287272
2649,151725.09687813965
2650,154147.08018115454
2651,143289.96946825588
2652,347062.35926881817
2653,258979.76003372867
2654,228648.31348438573
2658,272417.2013341513
2659,286532.5710247209
2660,305399.2375036975
2664,261081.94549539557
2667,187166.62295014772
2668,203940.71812541655
2669,181568.58838227962
2670,279221.9527909107
2671,205948.50245173567
2672,208819.91140075924
2673,217219.3977266174
2674,230994.93258979323
2675,179351.43489361985
2676,209678.84295023058
2677,220339.10375532613
2678,262712.076085711
2685,317814.48227562977
2686,255620.98137429694
2687,286980.91366317717
2688,234458.09842724528
2689,217584.75117518834
2690,369986.1801511975
2691,189293.68579307257
2692,133932.94214210368
2694,140825.80048504972
2695,215789.08258395141
2696,203913.26933600253
2697,194610.59708663996
2698,222130.79028416506
2699,180561.97733045404
2700,154762.3991968088
2701,162340.93471826438
2702,118325.21598778723
2703,158407.70169321436
2704,159105.6407021602
2705,105125.90644920466
2706,99296.6452156977
2707,137595.63656337198
2708,115501.55310905224
2709,100497.9182647065
2710,119441.15777290065
2711,277586.8099473115
2713,178562.08318897674
2714,155925.2686209838
2715,158082.80393825902
2716,150837.81995272136
2717,191873.70363173063
2718,225845.33633475506
2719,144818.53455795383
2721,137935.02914906514
2722,168322.98251960997
2723,173775.60877613968
2724,113599.53964431828
2725,130525.32740009658
2726,124470.71172599879
2727,177766.3088673671
2729,135416.5129695494
2730,143094.27514125465
2731,140287.65435480035
2732,121558.4129585746
2733,179144.14496486902
2734,165843.79159892222
2735,135116.10177981097
2736,146998.05542175623
2737,117590.88332637085
2738,130892.67089358659
2739,165648.6926937307
2741,129893.64191372145
2744,167315.72888474527
2745,159228.4021124727
2746,128908.94586015132
2748,112128.44108520995
2749,141484.6564412663
2750,117309.55582783918
2751,136432.48284588114
2752,234732.72667436406
2753,171642.50517481554
2754,232687.4749355627
2755,138077.357863139
2756,64063.33395595768
2757,47082.82085907006
2758,78531.78374780645
2759,168160.4225940447
2760,106871.9765778546
2762,141985.16807066684
2763,231785.17117487348
2765,304219.5541434424
2766,114936.24168546859
2767,54709.97324768245
2768,104868.42134184099
2769,125222.79221216624
2770,176159.99369391298
2771,102495.8451578418
2772,84785.68224513007
2773,144920.83902788965
2775,116449.28851813136
2776,158930.90647719672
2777,162591.23816392256
2778,146961.01604996424
2779,92656.4581864659
2780,116889.96271366451
2781,95655.17397411575
2782,81170.63266159536
2783,86358.11696233251
2784,96547.91789670673
2785,114541.33433474472
2786,43562.82114204963
2787,124456.9929414083
2788,43815.05388037151
2789,185292.46845196828
2790,100637.88154800108
2791,100859.53628933395
2792,32519.456388196566
2794,66973.8871417226
2795,119261.170593897
2796,86369.35946229508
2797,212467.6825563683
2798,125913.40911314648
2799,112246.05514305073
2800,61081.3102420806
2801,116352.09717440943
2802,135750.320006644
2803,165882.06299425953
2804,146715.93547659286
2805,109552.34698526876
2806,74829.51887526002
2807,182081.1756335931
2808,148692.8779126479
2809,129365.27195535658
2810,130212.59223668592
2811,164240.8694505688
2812,170877.78743693035
2813,143411.12921890023
2814,143368.778526364
2815,95861.15680032165
2816,245240.6541080441
2817,155973.76111105864
2818,121693.33741748321
2819,202518.6187282683
2820,127322.16798161028
2821,112376.58863224753
2822,205345.18946808844
2823,295077.2229195646
2824,162865.9850858281
2825,165637.81265978736
2827,129955.48020102584
2828,237761.7126177851
2829,235777.94443136326
2831,205409.99838002364
2832,243567.25748722733
2834,223319.47577517375
2835,223098.73484087957
2837,186410.6219114085
2838,137383.28355206398
2839,184936.68285672425
2840,209055.49633763556
2841,216470.76521166565
2842,239104.88450516143
2844,182835.33481764805
2845,113070.5700543659
2847,213662.86501970782
2848,251369.28771034826
2849,209833.6931052975
2850,296053.1143280255
2851,234425.72347266076
2853,238713.50517412426
2854,157723.0129672318
2855,222323.98617891443
2856,209307.39147872373
2857,201307.94359203486
2858,219115.64598825516
2859,117424.67561915878
2861,146526.33933359536
2863,140559.76633142668
2864,252641.8370398049
2865,142492.71412097022
2866,189060.501595582
2867,71080.96569406823
2868,128994.78058299923
2869,103844.57305448165
2870,134244.15207274037
2871,75892.26908462029
2872,3438.2366873547508
2873,87605.57365867088
2874,142939.03661656973
2875,120517.60371584923
2876,193825.1151111991
2877,138709.31266077876
2879,131924.86664919334
2880,89925.805626955
2881,145386.63484763436
2882,164181.53857832064
2883,184989.9718920436
2884,210871.74779460498
2885,176011.35787718103
2887,120232.45966254978
2888,146596.24898869905
2889,36240.44259664929
2890,59931.40652876907
2892,33720.08512394119
2893,72627.77514599287
2894,36516.37036653178
2895,277046.54701822705
2896,263547.03601983504
2897,211263.96084139578
2898,168486.59849249537
2899,228981.462962028
2901,234162.01529636153
2902,204368.248034899
2906,245469.96068609564
2907,98462.8603464422
2908,121158.009428325
2909,148497.23106733558
2910,53183.860644008855
2911,55933.95815552737
2913,61162.97485821357
2914,46016.93407477055
2915,55757.67418224039
2916,64478.94471701398
2917,176427.54199910897
2918,101790.89200901624
2919,257415.18593036325
