id,loss
1838,2056.2089820968617
1851,4101.201148471246
1852,3127.0312394298567
1854,3001.7196075829743
1856,1779.7049961993048
1865,150.43741805991272
1872,581.134177711873
1878,1037.1984739381487
1880,1747.7281441620776
1881,1591.3882473168733
1882,3767.2811436424295
1886,1051.3563688936788
1892,1477.4590889992119
1894,2806.475788227653
1898,3133.9923672429163
1899,3938.5285034902304
1902,1515.0424841531885
1903,5525.257856002512
1906,2170.863184629433
1910,3164.786200737654
1911,3152.0578201441244
1914,3054.210569054573
1929,4912.464430133599
1932,1370.7392703706041
1952,1456.2444599078658
1959,476.316678153677
1960,2437.6877511920347
1976,5170.359375684529
1980,3940.193823837158
1981,2416.226118201724
1987,1483.0338707451292
1994,2276.2729026318857
2000,1990.9923029532629
2008,1703.4998204227659
2011,3547.1801115808116
2012,6026.7566381615015
2019,1873.2655920703078
2022,4533.114479780115
2024,7295.771725857152
2028,171.56975085223553
2030,5236.8785877669925
2031,6039.48101021854
2047,2577.194191552981
2049,1171.5895759318014
2050,909.9703901339187
2051,4148.04483157331
2056,1519.4528546793053
2057,2330.700423713575
2059,3144.660592446128
2069,3587.141536544467
2085,2260.7865508666246
2089,908.4080147308184
2090,3059.076213108739
2101,3273.91349678066
2114,5186.962518846738
2115,839.4086500152816
2118,1462.4096079101355
2119,2616.4066553895877
2125,1528.7521576768768
2128,4080.0656571381082
2129,1806.2647642539005
2132,1373.606564922315
2133,3119.0902386929242
2135,264.76102697316605
2136,2598.745641615212
2143,2149.3618006087395
2144,1461.5447349276296
2145,4570.365686810323
2152,2728.7283603996652
2160,4005.345091429333
2166,1783.1038282040668
2169,509.82668711788756
2170,2224.9440647790098
2172,1827.4240866553187
2181,2476.6167874094153
2183,1477.2636780297657
2185,3747.3534441681854
2188,1514.8193731154279
2189,2609.4820322277624
2194,4162.353873102422
2202,1022.5762493284485
2208,2734.908760941658
2227,1788.7329815487824
2230,5125.104638473042
2235,2983.603530054137
2236,1899.1535292779217
2244,6538.365059136855
2248,2251.8161899577613
2252,1534.4172941571755
2254,1739.3102317684265
2260,4768.5736302645455
2263,2532.1335950004886
2274,2347.899538524947
2277,1571.016848318076
2279,5668.555132426236
2280,11667.21079957175
2283,3497.530064338606
2284,680.7390130563017
2288,4237.813907225214
2292,1135.30351701282
2295,5374.8368018631045
2296,2477.3485877391204
2299,3094.9617577973363
2315,6182.937809176543
2318,1198.6616003465679
2329,11944.390766011486
2337,1336.496895235788
2340,535.4271133053396
2342,2956.2370915095175
2347,3903.386882270766
2349,5104.722054389937
2354,1588.850553540592
2361,2210.4310687195407
2370,1188.604548102961
2378,3816.2700045533643
2382,4489.478153019871
2387,1864.5608215179423
2389,1838.890462918308
2394,1388.8680135603927
2396,2620.042469819341
2400,3518.5110536337347
2407,3006.9305868835363
2414,1958.604314960261
2415,2114.21905418781
2421,2108.6514357663204
2427,1374.9146665506369
2428,4362.624465490499
2430,2156.3326353817365
2435,2026.871749853748
2445,5019.855019856814
2446,2048.9337635160646
2447,1911.6076129737867
2449,3566.593144543665
2451,2218.229069895951
2458,11437.618533424786
2462,7387.600138496769
2463,3670.3200515475514
2467,4499.209805156317
2471,5771.891158449815
2475,2693.3825492073406
2478,3012.0807798420497
2483,4389.057802683994
2485,1323.1617813763837
2487,794.6341833891859
2494,71.56687644758449
2497,1891.8241470490048
2499,2511.486974051009
2503,2727.887720376216
2513,3968.4421859697245
2515,1793.6510885390821
2522,1336.9514444035485
2523,2608.183810405077
2528,3400.5184035778398
2532,9489.941808004642
2536,1042.973726974808
2538,1392.3429136519417
2539,748.0086561271644
2540,3622.078403767436
2545,6223.77790402185
2548,554.9130369523598
2549,946.3464036906696
2553,2551.9624221091626
2563,1754.2783558448227
2566,2879.9113446224856
2574,2055.8941318562383
2575,3174.6101599032777
2584,2909.7460784465525
2588,3312.960045867981
2589,2137.432311017345
2592,2749.4003397329466
2596,2610.0138393330267
2598,2057.9512638029487
2602,1676.7907628081516
2603,819.6034773855936
2607,2347.622224965452
2609,2533.44616409007
2611,6012.542073025721
2627,2509.7266488505443
2628,1788.1733258686222
2630,1929.8668242408748
2633,3771.404391747485
2636,7982.732114849216
2640,186.45031571270624
2641,1219.4415626381456
2657,4513.362624233832
2659,262.3810726286981
2662,1634.4021855718738
2663,1860.0953609556182
2667,3271.5608586099065
2670,229.71606917360828
2682,2347.35672222891
2694,5906.780362857848
2699,6798.226921630543
2700,3495.221636007958
2703,5083.324029174722
2708,2380.4538732789797
2714,1563.9860228708922
2725,23.71156770200332
2726,1383.2898738556723
2727,738.6913755376956
2732,3922.7655136864964
2733,6307.2095789418745
2736,4828.874497781679
2745,3537.6267529260454
2760,1697.564093328374
2764,2888.3375109440676
2765,4720.638867400987
2766,250.79522044989562
2775,2381.5694537843638
2783,1439.0396896769475
2784,662.6622061359783
2786,3607.5709924594717
2801,936.2921525179045
2803,3149.717279156333
2813,5441.817526115014
2815,6298.446610150133
2816,1415.7925969754479
2818,2575.732884525649
2819,4696.643547845664
2822,1437.5115839343166
2825,2880.824940667592
2826,2888.456892258593
2830,2746.5480465413766
2834,1248.5978210826947
2835,5478.762147466803
2856,2313.3525663133446
2873,5772.501640010487
2886,6061.99428652536
2892,3924.244673225399
2896,693.5552459737164
2897,1474.705539359271
2899,2280.448873893696
2901,1630.0391469242395
2909,4804.191876396213
2914,3680.8309552548194
2915,1256.731822904314
2916,3229.1170304139728
2919,1728.8034575103434
2926,3493.284963464654
2927,2168.2760261493
2933,1767.7618170645073
2934,4192.47042580533
2941,1739.7899980941047
2942,2885.5903586651275
2946,2517.1929598004504
2949,1125.741297439059
2952,2653.6074553589847
2957,8339.155795133265
2962,2118.9745835449116
2963,554.0424115402641
2965,2936.2351671051365
2966,8150.605166607553
2971,3051.110727145095
2975,643.1091848152205
2979,746.2585069329848
2985,7769.800250394046
2995,2533.774982731864
2996,990.4596688494867
3001,4317.622885998844
3007,3284.434197590333
3008,1431.345462617111
3014,4854.453225046518
3017,10723.096377584878
3021,2543.1393864792976
3025,2981.3859074251213
3026,1099.3089087002163
3034,2323.3640381449536
3035,2549.5247453991224
3044,3307.468392449858
3046,2747.962758922172
3047,4118.321308523267
3057,4534.916903404344
3059,5133.543159749894
3063,5778.927458655282
3065,1425.7099846282845
3067,3212.725964674762
3069,2395.378272609039
3076,4664.999425495209
3086,1573.4529275823156
3088,4037.8143016110994
3090,3232.997892232574
3096,2357.009755713593
3100,2131.72491638529
3102,2801.141520605185
3103,2863.4265300763595
3107,1235.886164511869
3118,2054.8716969078437
3120,4750.103800057799
3123,6152.8410968023145
3128,709.831515331244
3132,1404.791498890123
3140,1904.061158127261
3152,2766.013892055422
3165,3332.6887205155795
3183,1261.4012808679477
3190,71.81492992574317
3197,2667.432685595432
3201,372.0903053730526
3203,3532.17255212157
3214,3562.916599817107
3219,2003.120785375345
3220,1351.5109645268103
3221,4291.770298269679
3229,2546.452245681587
3234,855.7394634344489
3235,4139.675725509147
3240,1667.7551342614934
3241,1782.6399168483017
3249,2639.321332342779
3254,1465.509606716923
3264,4023.944666096763
3266,2364.449511543537
3270,784.9547316069606
3282,2001.9984096694193
3285,988.28188565768
3289,2333.0188948096147
3291,1152.9409939761076
3295,3566.4480240000735
3299,1509.6714302191203
3302,854.2274728204634
3303,6583.0979708407995
3308,4281.013478247933
3309,4247.414218144233
3324,1696.1300727603098
3327,4928.658377330341
3330,5494.308268432926
3335,1449.3927955832728
3339,3877.621046051931
3340,2099.0588902785557
3343,2258.9173696182697
3350,2947.4725321610695
3353,3112.4003558108775
3356,6334.49083098176
3361,3171.8376123758076
3368,320.8603212407086
3376,2956.748968096048
3381,1424.8726377534517
3383,3378.464098160009
3397,3286.672814927301
3403,1608.420143197378
3405,1080.9606126795925
3410,2352.046057009562
3412,3227.447900409505
3416,3330.9427826552005
3417,1729.3832323598717
3423,3578.101103906068
3427,5321.575503106864
3435,3440.542168495936
3439,942.0128083266486
3441,3260.2563194983063
3450,1765.0831937676057
3453,2171.6071835588505
3454,1585.5500025264387
3458,6310.694967521948
3459,1604.6602012154326
3467,4080.2419860252353
3469,5029.385900523044
3477,766.2237853304416
3478,7486.058028608142
3482,684.0531459525503
3484,6558.911138927775
3506,1726.7576858197776
3515,5931.16021308428
3522,3243.5931900768533
3523,1611.4144315368403
3526,1039.4512989223717
3532,2706.53864096182
3534,2249.713723964075
3537,1226.3595718297506
3539,1286.1933194072094
3542,5460.987811116529
3545,1198.8221739368605
3552,1882.251129134238
3554,1473.7006099476948
3573,3087.351646026196
3576,1986.257064164131
3577,3338.4430655215824
3580,971.8860331803289
3583,1286.7099418249818
3584,1802.5046911893364
3609,1196.5659348734662
3613,5350.135233509698
3623,3189.2379870804266
3624,3423.389550053284
3638,8518.525007098966
3642,1669.7226441585735
3643,2953.3605856819613
3647,2328.3956105520624
3653,1948.1178835976284
3654,4198.983222784038
3656,1419.121515596706
3658,1425.486533651038
3659,3983.9565249118837
3663,5813.381817907006
3664,2827.6495751624047
3666,94.94716033816348
3681,840.1540515843853
3689,3161.9399217328814
3694,3533.827169434054
3695,1400.9266394537194
3699,1766.223164849107
3701,1999.9730412075255
3704,3645.3353779667445
3721,1046.4833891656908
3726,4051.7053728524957
3727,2299.4460776398587
3729,2569.2184560434166
3731,4599.050144488167
3738,1300.7601242804267
3740,3042.9080107649543
3744,3107.4847044543326
3757,1237.3856696296907
3758,1523.8313017855926
3778,1540.4763350195053
3781,4432.28779085986
3790,5351.734661294357
3796,742.2260776968815
3798,6510.894793254814
3804,317.3837871054136
3813,1073.7593880236195
3814,825.1766752058343
3815,3426.5537077796976
3818,2992.4932872126024
3823,3469.37656963991
3826,5806.74798804206
3831,1695.559779334555
3834,4052.079867276481
3835,3395.1377482013972
3849,3066.263214673612
3850,4024.023675218094
3855,2192.7188187881043
3864,3000.284860270389
3867,4263.422734754897
3871,1881.822834272517
3879,2493.9705495250764
3880,3405.569314701315
3882,5381.8391307868515
3884,8534.868351619807
3893,1938.8356293905304
3895,2450.5765493843273
3901,2801.852279560059
3903,1548.368830646321
3913,2471.7333554596644
3921,3824.1953728308613
3929,3474.9738742286695
3947,1816.1137607761752
3962,2832.48184724613
3963,454.6380007207058
3966,1525.3358068621892
3975,1427.3650453352943
3976,6189.534496443273
3977,3020.1533361573665
3978,296.35644864255687
3979,510.03312261991596
3983,2288.6343009374373
3985,1087.5853974306387
3989,7378.796703265942
3992,2074.43061260978
3995,2245.4118861631578
4008,2589.2662380232805
4013,2185.1805352470697
4029,3447.6963363238588
4035,3458.7924044332535
4040,2968.9145323658263
4048,1017.2292367949785
4060,3269.645184846188
4066,725.8497496953044
4075,2677.1439315167654
4079,3087.4785860908573
4083,649.4205213112928
4091,2093.0004936723467
4092,4680.857314983434
4093,2691.1407278560146
4098,3231.9206651595537
4108,1748.8558843972096
4109,854.9244665078909
4110,3154.662109355448
4116,2656.279232697262
4129,1578.1453525992283
4130,5309.0588714021105
4140,2856.334764849989
4146,2050.9343677455545
4150,4146.353080304631
4151,7324.309474939249
4153,813.4178685400977
4169,6599.65795361484
4170,2529.119528848976
4179,2481.5511751613253
4183,4418.948032296217
4188,3798.836039965078
4190,2627.9402553696405
4193,1739.203626873872
4201,7051.047681231063
4205,2022.965103864216
4210,2725.391200958737
4226,2689.3597202400397
4229,1763.6171993629832
4241,3106.4732785269593
4242,1240.0002356710024
4257,5121.867615599262
4258,1348.1359248670833
4260,3164.378574713031
4263,6439.327845008196
4267,1636.3542335293046
4273,2699.2596442340496
4274,3232.077351326486
4277,1670.4134273087507
4281,1394.040461179452
4283,4962.03642790396
4293,2825.5508372298923
4294,921.9974294659046
4305,4172.8817581626245
4307,3799.0487317398524
4318,2633.6286245425586
4325,2830.0847137360242
4327,5125.996205806172
4332,4166.813018793127
4335,5322.171750906993
4336,3331.3061395945647
4337,542.1360174283873
4339,6986.643268461887
4343,1077.4305852646671
4346,1994.1138478098314
4348,1325.8767163193656
4350,5009.494408714383
4358,2342.736219737641
4359,4530.258450895042
4363,2375.9443273957786
4366,5260.703143058825
4374,862.1401573038008
4375,2286.3107335897193
4377,1244.6998855157053
4393,3059.217906846459
4395,4775.886734809332
4400,1603.294924824399
4402,7279.947831752386
4404,6571.227565107067
4415,3106.823308913819
4418,3850.9266892803157
4422,2053.5726774980385
4430,1463.774947554697
4432,2512.657599144599
4433,1122.7428085346596
4435,5466.713726101823
4438,2231.3737971105334
4444,1495.8859076585145
4447,3704.838453494083
4451,5793.369170048278
4452,2392.5497282179026
4457,2544.444012231563
4459,3450.5502158719496
4469,639.7228332955815
4471,7560.319558615734
4486,617.9874779234253
4488,2647.050818369082
4510,1849.5057623885145
4515,885.0075604265458
4527,4151.036759800783
4530,980.9064656670919
4534,659.4724373817439
4535,4439.079432688608
4536,1944.2336490276562
4548,3091.1182168149085
4549,2377.376266364259
4551,4882.758010301788
4556,3841.707160035043
4559,-65.81911895911799
4564,1145.2779498002155
4570,4910.506392484063
4575,6303.6109990916375
4584,3627.57207343863
4585,3136.0197297597665
4591,2734.794707892786
4592,2566.387873608345
4593,2859.568929651355
4594,1619.5553336082494
4598,1413.0461366017653
4607,3270.465003710978
4608,1485.7071377578982
4620,2520.242784542202
4621,5353.965248728933
4625,3583.8210842111334
4635,3909.136075772211
4638,4298.439318409333
4652,3167.3800351885743
4657,3018.5067371530463
4658,2448.017742171329
4666,5986.029425693487
4672,1118.520900283103
4676,3590.10309090715
4680,1436.0770053462493
4681,6091.67867783178
4683,4039.0343896918553
4684,1104.4380275716117
4689,4047.2561165981056
4690,2441.2835339642766
4692,1957.486406611206
4697,2037.2952834329549
4700,2063.6247673691164
4705,8933.278260073243
4721,2290.5761753656975
4726,3067.57772959686
4729,868.952628655913
4731,3979.309832795577
4736,2112.3480372522936
4739,2492.4346303626307
4740,1784.0683001499365
4753,766.9563108345544
4754,3230.0950943789444
4755,3962.109470219623
4756,1707.5810995542715
4759,2394.8240219583604
4764,1574.2890681195158
4771,4954.764790388801
4772,1844.7902265045986
4776,-23.567426416796252
4780,3459.3509194795165
4784,773.63009943017
4786,1055.891427183557
4787,3266.63593558807
4789,1697.2896279885963
4794,2089.7715090946667
4800,2901.2545427138443
4807,2074.603233986595
4813,7310.2531186996275
4818,2343.6605956177555
4823,12107.602271280382
4824,1851.3227939890826
4829,2894.36656007845
4830,2925.220722502025
4835,2950.681540862347
4844,1188.1432650681363
4845,2806.951540848789
4846,3683.1811057225927
4847,933.1706590295278
4854,3271.1125191740216
4857,2906.893670085494
4861,1438.5077545357885
4863,1754.9614408354955
4866,4017.5279445552146
4869,6030.968584425056
4871,1662.7938241575443
4872,1821.6854999732677
4875,1783.6960620344657
4877,6848.8839131312125
4878,477.40357104905956
4885,2979.76988136527
4886,2134.279797713963
4888,3375.189542882072
4890,1123.4053457080176
4896,1345.1976924555129
4899,3793.366895104397
4913,765.2466461881272
4916,1803.626989900607
4920,3257.2467419507734
4925,3615.4865818452295
4934,2784.5519588802536
4941,3160.6684538571303
4946,1125.8729922453626
4954,3436.97625300338
4956,1727.8016222419806
4958,6494.104610475519
4965,1584.5112174949513
4966,1770.7593126142065
4970,2984.59012490645
4977,3563.8161331585757
4980,3365.865578031327
4984,2572.200061023686
4995,2898.8502248276745
4997,3202.953095033206
4999,2656.519576201841
5005,2846.1637664194145
5011,1987.8763329118638
5015,2777.014274896083
5016,2226.7766415693723
5019,2228.714770626094
5024,2045.1210794913536
5030,1792.4407261053661
5031,1815.5406042664795
5034,2790.5268698522627
5047,9540.934039987618
5048,2496.0626703701496
5052,2143.5306072205294
5061,3498.861812005073
5062,5180.1525519959305
5067,3345.0797094311924
5068,5123.259598622119
5077,1387.4862847483487
5079,2375.3994441714294
5090,3742.0077492989353
5094,2232.039294118116
5103,2111.1366575949028
5104,674.1121488475019
5106,2134.912895060002
5107,2418.0970379535934
5110,902.3080385416149
5114,1029.6080908327758
5116,4542.307458021558
5121,6793.986863038399
5122,2860.4611374290293
5124,792.2351027482323
5132,6655.460521818721
5133,2603.9538266730237
5138,2463.992181735492
5143,4666.427302136195
5153,2004.5999320452352
5154,1260.8826378356748
5155,592.9875806803777
5160,2230.0676526271955
5169,6142.5046306194
5172,4851.2410994709335
5173,3074.940866763385
5179,444.9288143139836
5182,4915.468456405721
5187,1457.6163770804756
5192,3529.0110207456332
5211,1895.2338698169665
5213,2453.634008754981
5219,905.604127053097
5225,2356.116424667366
5226,1464.256443339575
5227,5981.488534765891
5228,2291.1748420820436
5239,6970.143106608624
5241,2305.5961601347663
5244,3210.601475142819
5248,3935.9648110610074
5260,1866.3569039539098
5266,1392.7165225686053
5273,2397.766572011362
5280,6741.403093113939
5298,3602.6061244604402
5300,955.8945053402292
5306,2750.955811717687
5307,969.4077701857937
5311,6591.196105978366
5316,1888.9123443798717
5323,-257.1833669755456
5332,2074.6055942084836
5336,1796.5471254927406
5338,2015.6610508167391
5342,2905.7237288338797
5347,1146.0862558848694
5355,4178.208524016891
5357,2666.223697787947
5362,1308.673899158509
5363,1156.5319632971632
5364,1151.1408568688494
5366,5047.779632023878
5374,7248.716336762214
5375,1241.4729244976215
5379,4114.518085744874
5380,2055.1773171544446
5383,1300.6314779606405
5385,2395.974106667509
5390,3130.216281467018
5393,3460.983232455565
5398,1564.1913154977824
5411,2760.7994013295197
5414,1985.5769585680623
5429,2450.032798074838
5432,9522.196467165157
5436,1033.6283196941022
5437,4334.119760709747
5439,1704.6566277622983
5440,3587.106358093852
5449,1674.8790743765849
5458,1248.5414335755686
5460,1344.37037645715
5462,2418.5906530089414
5463,4501.850845965315
5465,3094.2947015110335
5467,4897.484415080393
5475,5581.525418758309
5483,2152.7634845304106
5485,2072.5024126510953
5489,2103.717555973189
5493,3801.644242812167
5497,871.1836325741945
5501,1805.0365006016923
5506,1396.9613929837346
5507,1945.7556206283116
5510,2949.6370213656874
5524,5041.103135640589
5531,2811.4701002148704
5542,4745.359895271524
5543,3339.7892889183227
5544,4434.049641430071
5552,1905.773602366337
5560,2177.3764582193276
5563,3875.975128450225
5573,2724.5901039493847
5579,1524.1919329878579
5584,4026.5422251164396
5585,5597.512107125493
5594,2082.016687114836
5595,2728.917630554561
5597,1995.563989009243
5598,1513.7291363084596
5604,1001.8702507501914
5606,1866.492617585568
5610,1273.9825511625145
5615,4604.576033860667
5631,2381.8506142101796
5637,2257.7350678544803
5646,1283.4460087701036
5656,2856.2377639247024
5658,10206.66336098665
5666,768.7546008190993
5668,3065.9501840628905
5673,1041.7846938821745
5680,594.3691454212574
5691,2835.463922823858
5692,5457.886229491696
5693,2393.674753373443
5697,4785.312999643676
5698,3050.640642888244
5700,2671.5281627595614
5704,1955.847121433475
5705,1840.4083135978458
5707,996.0089171408083
5710,717.9010111193447
5716,1300.2068915346567
5720,1689.9902620034914
5722,3446.6431088081094
5727,2165.625562985889
5733,992.9038905054717
5737,2958.3948637685685
5742,5358.6524131599435
5747,1210.9503055064665
5760,3616.4198944472832
5774,2199.228794178992
5788,4981.688490427576
5796,3497.1616523474436
5797,1120.6052302484181
5800,3546.814923124262
5812,1254.387279983202
5814,2351.0103556177887
5818,655.9480130130576
5819,4176.482774508097
5823,4812.310534124184
5826,2685.7303021981593
5830,3204.067143683879
5831,1934.7384980461147
5846,3140.8916316130967
5864,2015.6600233887093
5869,983.1486130651874
5870,4478.029974628449
